time (s), accel_x (m/s^2), accel_y (m/s^2), accel_z (m/s^2), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), mocap_counter, counter, desired x, desired y, desired z, desired yaw,planner x,planner y,planner z,1,2,3
23.609,0,0,0,0,0,0,2.3049,0.0777,-0.7567,-0.0093,0.0016,-0.0029,1368,64330,2.318,-0.0046,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
23.629,0,0,0,0,0,0,2.3052,0.078,-0.7568,-0.009,0.0018,-0.0031,1369,64330,2.2703,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.649,0,0,0,0,0,0,2.3056,0.0784,-0.7569,-0.0091,0.0016,-0.0027,1370,64330,2.311,-0.0045,-0.6606,0,2,0,-0.66,1.0601,0.0136,-0.6584
23.669,0,0,0,0,0,0,2.3058,0.0787,-0.7572,-0.0089,0.0013,-0.0028,1371,64330,2.2644,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.689,0,0,0,0,0,0,2.306,0.0792,-0.7572,-0.0093,0.0012,-0.0017,1372,64330,2.3216,-0.0047,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
23.709,0,0,0,0,0,0,2.3061,0.0794,-0.7572,-0.009,0.0011,-0.0017,1373,64330,2.2733,-0.004,-0.6605,0,2,0,-0.66,1.0599,0.0136,-0.6582
23.729,0,0,0,0,0,0,2.3063,0.0797,-0.7574,-0.0092,0.001,-0.0018,1374,64330,2.3059,-0.0044,-0.6605,0,2,0,-0.66,1.0601,0.0136,-0.6584
23.749,0,0,0,0,0,0,2.3065,0.0799,-0.7575,-0.0092,0.001,-0.002,1375,64330,2.2665,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.769,0,0,0,0,0,0,2.3065,0.0804,-0.7574,-0.0092,0.0014,-0.0023,1376,64330,2.3176,-0.0046,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
23.789,0,0,0,0,0,0,2.3067,0.0805,-0.7576,-0.0091,0.0014,-0.0021,1377,64330,2.27,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0137,-0.6583
23.809,0,0,0,0,0,0,2.3067,0.0809,-0.7576,-0.0091,0.0011,-0.0013,1378,64330,2.3113,-0.0045,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
23.829,0,0,0,0,0,0,2.3068,0.081,-0.7577,-0.0092,0.0011,-0.0006,1379,64330,2.2646,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.849,0,0,0,0,0,0,2.3068,0.0814,-0.7577,-0.0092,0.0016,-0.0003,1380,64330,2.3211,-0.0047,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6582
23.869,0,0,0,0,0,0,2.3067,0.0816,-0.7579,-0.0092,0.0015,-0.0004,1381,64330,2.2729,-0.004,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.889,0,0,0,0,0,0,2.3067,0.0817,-0.7581,-0.0092,0.0016,-0.001,1382,64330,2.3063,-0.0044,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6584
23.909,0,0,0,0,0,0,2.3067,0.0819,-0.7581,-0.0092,0.0015,-0.0008,1383,64330,2.2662,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.929,0,0,0,0,0,0,2.3066,0.0822,-0.7582,-0.0093,0.0014,-0.001,1384,64330,2.3181,-0.0046,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
23.949,0,0,0,0,0,0,2.3065,0.0822,-0.7585,-0.0093,0.0015,-0.0015,1385,64330,2.2704,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
23.969,0,0,0,0,0,0,2.3064,0.0824,-0.7586,-0.0094,0.0009,-0.0017,1386,64330,2.3107,-0.0045,-0.6606,0,2,0,-0.66,1.06,0.0135,-0.6583
23.989,0,0,0,0,0,0,2.3063,0.0825,-0.7587,-0.0092,0.001,-0.0019,1387,64330,2.2641,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.009,0,0,0,0,0,0,2.3062,0.0828,-0.7586,-0.0095,0.0015,-0.0012,1388,64330,2.3221,-0.0047,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.029,0,0,0,0,0,0,2.306,0.0828,-0.7588,-0.0096,0.0015,0.0002,1389,64330,2.2738,-0.004,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6584
24.049,0,0,0,0,0,0,2.3057,0.083,-0.7586,-0.0102,0.0015,0.0018,1390,64330,2.3048,-0.0044,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.069,0,0,0,0,0,0,2.3056,0.0832,-0.7583,-0.0101,0.0007,0.003,1391,64330,2.2674,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.089,0,0,0,0,0,0,2.3054,0.0834,-0.7583,-0.0105,0.0001,0.0032,1392,64330,2.3158,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.109,0,0,0,0,0,0,2.3053,0.0833,-0.7582,-0.0106,-0.001,0.0038,1393,64330,2.2684,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0135,-0.6584
24.129,0,0,0,0,0,0,2.305,0.0836,-0.7578,-0.0107,-0.0016,0.0036,1394,64330,2.314,-0.0045,-0.6606,0,2,0,-0.66,1.0599,0.0135,-0.6583
24.149,0,0,0,0,0,0,2.3047,0.0837,-0.7576,-0.0108,-0.0016,0.0041,1395,64330,2.2669,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.169,0,0,0,0,0,0,2.3044,0.084,-0.7573,-0.011,-0.0013,0.0046,1396,64330,2.3167,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6584
24.189,0,0,0,0,0,0,2.3041,0.0841,-0.7572,-0.0112,-0.0014,0.005,1397,64330,2.2692,-0.0039,-0.6605,0,2,0,-0.66,1.0599,0.0135,-0.6583
24.209,0,0,0,0,0,0,2.3039,0.0843,-0.7567,-0.0112,-0.0018,0.0049,1398,64330,2.3128,-0.0045,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.229,0,0,0,0,0,0,2.3035,0.0845,-0.7565,-0.0113,-0.0024,0.0041,1399,64330,2.2659,-0.0038,-0.6605,0,2,0,-0.66,1.0599,0.0137,-0.6583
24.249,0,0,0,0,0,0,2.3032,0.0846,-0.7561,-0.0116,-0.0036,0.0044,1400,64330,2.3185,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6584
24.269,0,0,0,0,0,0,2.303,0.0848,-0.7556,-0.0118,-0.0047,0.0038,1401,64330,2.2708,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.289,0,0,0,0,0,0,2.3027,0.0852,-0.755,-0.0118,-0.0056,0.0038,1402,64330,2.31,-0.0045,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.309,0,0,0,0,0,0,2.3025,0.0851,-0.7544,-0.0119,-0.0064,0.004,1403,64330,2.2635,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.329,0,0,0,0,0,0,2.3023,0.0853,-0.7537,-0.0118,-0.0065,0.0037,1404,64330,2.3232,-0.0047,-0.6606,0,2,0,-0.66,1.0599,0.0135,-0.6583
24.349,0,0,0,0,0,0,2.3021,0.0854,-0.753,-0.0115,-0.0062,0.0041,1405,64330,2.2747,-0.004,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.369,0,0,0,0,0,0,2.3018,0.0857,-0.7522,-0.0117,-0.0065,0.0029,1406,64330,2.3033,-0.0044,-0.6605,0,2,0,-0.66,1.06,0.0137,-0.6582
24.389,0,0,0,0,0,0,2.3016,0.0857,-0.7518,-0.0118,-0.0071,0.002,1407,64330,2.2687,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.409,0,0,0,0,0,0,2.3014,0.0856,-0.7511,-0.0117,-0.0086,0.0006,1408,64330,2.3135,-0.0045,-0.6606,0,2,0,-0.66,1.0599,0.0135,-0.6584
24.429,0,0,0,0,0,0,2.3013,0.0859,-0.7506,-0.0119,-0.0108,0.0003,1409,64330,2.2665,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.449,0,0,0,0,0,0,2.3011,0.0861,-0.7504,-0.0116,-0.0118,0.0002,1410,64330,2.3174,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.469,0,0,0,0,0,0,2.301,0.0861,-0.7501,-0.0115,-0.0112,0.001,1411,64330,2.2698,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.489,0,0,0,0,0,0,2.3007,0.0863,-0.7496,-0.0114,-0.0099,0.0013,1412,64330,2.3118,-0.0045,-0.6606,0,2,0,-0.66,1.06,0.0135,-0.6583
24.509,0,0,0,0,0,0,2.3005,0.0863,-0.7492,-0.0111,-0.0088,0.0017,1413,64330,2.265,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6584
24.529,0,0,0,0,0,0,2.3003,0.0866,-0.7487,-0.0114,-0.0081,0.001,1414,64330,2.3202,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.549,0,0,0,0,0,0,2.3002,0.0863,-0.7484,-0.011,-0.0081,-0.0004,1415,64330,2.2721,-0.0039,-0.6605,0,2,0,-0.66,1.0599,0.0135,-0.6584
24.569,0,0,0,0,0,0,2.3001,0.0865,-0.7476,-0.011,-0.0079,-0.0006,1416,64330,2.3076,-0.0044,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.589,0,0,0,0,0,0,2.3001,0.0865,-0.747,-0.0105,-0.0081,-0.001,1417,64330,2.2651,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0137,-0.6583
24.609,0,0,0,0,0,0,2.3,0.0864,-0.7465,-0.0107,-0.008,0.0005,1418,64330,2.32,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.629,0,0,0,0,0,0,2.3,0.0864,-0.7457,-0.0104,-0.0084,0.0017,1419,64330,2.272,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.649,0,0,0,0,0,0,2.2999,0.0867,-0.745,-0.0106,-0.0083,0.0031,1420,64330,2.3078,-0.0044,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.669,0,0,0,0,0,0,2.2999,0.0866,-0.7444,-0.0104,-0.0078,0.0038,1421,64330,2.265,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0137,-0.6583
24.689,0,0,0,0,0,0,2.2998,0.0866,-0.7437,-0.0106,-0.0073,0.0039,1422,64330,2.3204,-0.0046,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.709,0,0,0,0,0,0,2.2997,0.0865,-0.7431,-0.0106,-0.0066,0.0052,1423,64330,2.2723,-0.0039,-0.6605,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.729,0,0,0,0,0,0,2.2997,0.0868,-0.7423,-0.0108,-0.0063,0.0052,1424,64330,2.3073,-0.0044,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.749,0,0,0,0,0,0,2.2996,0.0867,-0.7419,-0.0108,-0.006,0.0054,1425,64330,2.2653,-0.0038,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.769,0,0,0,0,0,0,2.2995,0.0867,-0.7413,-0.0109,-0.0054,0.005,1426,64330,2.3196,-0.0046,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.789,0,0,0,0,0,0,2.2996,0.0867,-0.7405,-0.0106,-0.0057,0.0054,1427,64330,2.2717,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.809,0,0,0,0,0,0,2.2995,0.0871,-0.7401,-0.0105,-0.0072,0.0065,1428,64330,2.3082,-0.0045,-0.6606,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.829,0,0,0,0,0,0,2.2996,0.087,-0.7396,-0.0106,-0.008,0.0068,1429,64330,2.2646,-0.0038,-0.6605,0,2,0,-0.66,1.0599,0.0136,-0.6583
24.849,0,0,0,0,0,0,2.2996,0.0871,-0.7391,-0.0106,-0.0078,0.007,1430,64330,2.3211,-0.0046,-0.6606,0,2,0,-0.66,1.06,0.0135,-0.6583
24.869,0,0,0,0,0,0,2.2996,0.0872,-0.7385,-0.0101,-0.0077,0.0075,1431,64330,2.273,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.889,0,0,0,0,0,0,2.2997,0.0875,-0.7381,-0.0102,-0.0077,0.0084,1432,64330,2.3063,-0.0044,-0.6606,0,2,0,-0.66,1.06,0.0137,-0.6583
24.909,0,0,0,0,0,0,2.2998,0.0876,-0.7377,-0.0101,-0.0076,0.0087,1433,64330,2.2663,-0.0039,-0.6605,0,2,0,-0.66,1.06,0.0136,-0.6583
24.929,0,0,0,0,0,0,2.2999,0.0878,-0.7371,-0.0101,-0.0069,0.0092,1434,64330,2.318,-0.0046,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
24.949,0,0,0,0,0,0,2.2999,0.0881,-0.7367,-0.0095,-0.0064,0.009,1435,64330,2.2703,-0.0039,-0.6605,0,2,0,-0.66,1.0599,0.0137,-0.6582
24.969,0,0,0,0,0,0,2.3001,0.0883,-0.7365,-0.01,-0.006,0.0083,1436,64330,2.3109,-0.0045,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6584
24.989,0,0,0,0,0,0,2.3001,0.0884,-0.7362,-0.0096,-0.0057,0.0072,1437,64330,2.2643,-0.0038,-0.6605,0,2,0,-0.66,1.0599,0.0136,-0.6583
25.009,0,0,0,0,0,0,2.3002,0.0888,-0.7357,-0.0096,-0.0047,0.0066,1438,64330,2.3218,-0.0047,-0.6606,0,2,0,-0.66,1.06,0.0136,-0.6583
25.029,0,0,0,0,0,0,2.3002,0.089,-0.7355,-0.0094,-0.0038,0.0058,1439,64330,2.2732,-0.004,-0.6605,0,1.9982,0,-0.66,1.0599,0.0136,-0.6583
25.049,0,0,0,0,0,0,2.3004,0.0893,-0.7351,-0.0097,-0.0036,0.0052,1440,64330,2.3049,-0.0044,-0.6606,0,1.9942,0,-0.66,1.0599,0.0136,-0.6583
25.069,0,0,0,0,0,0,2.3005,0.0895,-0.735,-0.0096,-0.0032,0.0049,1441,64330,2.2659,-0.0039,-0.6605,0,1.9902,0,-0.66,1.06,0.0135,-0.6583
25.089,0,0,0,0,0,0,2.3006,0.0899,-0.7345,-0.0094,-0.0028,0.0045,1442,64330,2.3167,-0.0046,-0.6606,0,1.9862,0,-0.66,1.06,0.0136,-0.6583
25.109,0,0,0,0,0,0,2.3007,0.0901,-0.7344,-0.0094,-0.0029,0.004,1443,64330,2.2665,-0.0039,-0.6605,0,1.9822,0,-0.66,1.06,0.0137,-0.6583
25.129,0,0,0,0,0,0,2.3008,0.0904,-0.7344,-0.0095,-0.0031,0.0035,1444,64330,2.3141,-0.0047,-0.6606,0,1.9782,0,-0.66,1.0599,0.0136,-0.6584
25.149,0,0,0,0,0,0,2.3009,0.0907,-0.7341,-0.0097,-0.0028,0.0028,1445,64330,2.2631,-0.004,-0.6605,0,1.9742,0,-0.66,1.06,0.0136,-0.6583
25.169,0,0,0,0,0,0,2.3009,0.0912,-0.734,-0.01,-0.0022,0.0032,1446,64330,2.3198,-0.0049,-0.6606,0,1.9702,0,-0.66,1.0601,0.0137,-0.6584
25.189,0,0,0,0,0,0,2.3009,0.0914,-0.734,-0.0099,-0.0016,0.004,1447,64330,2.2668,-0.0041,-0.6605,0,1.9662,0,-0.66,1.0599,0.0136,-0.6583
25.209,0,0,0,0,0,0,2.301,0.0918,-0.734,-0.0104,-0.0015,0.0038,1448,64330,2.3113,-0.0048,-0.6606,0,1.9622,0,-0.66,1.06,0.0136,-0.6583
25.229,0,0,0,0,0,0,2.301,0.092,-0.734,-0.0102,-0.0011,0.0039,1449,64330,2.2583,-0.0041,-0.6605,0,1.9582,0,-0.66,1.0599,0.0136,-0.6583
25.249,0,0,0,0,0,0,2.3011,0.0927,-0.734,-0.0107,-0.0008,0.0036,1450,64330,2.327,-0.0052,-0.6606,0,1.9542,0,-0.66,1.06,0.0137,-0.6583
25.269,0,0,0,0,0,0,2.3011,0.0927,-0.7341,-0.0106,-0.0004,0.0035,1451,64330,2.2705,-0.0044,-0.6605,0,1.9502,0,-0.66,1.06,0.0136,-0.6583
25.289,0,0,0,0,0,0,2.301,0.0931,-0.7341,-0.0109,-0.0003,0.0034,1452,64330,2.3022,-0.0049,-0.6606,0,1.9462,0,-0.66,1.0599,0.0135,-0.6583
25.309,0,0,0,0,0,0,2.301,0.0936,-0.7341,-0.0109,0.0001,0.0038,1453,64330,2.2611,-0.0044,-0.6605,0,1.9422,0,-0.66,1.06,0.0136,-0.6583
25.329,0,0,0,0,0,0,2.301,0.0939,-0.7341,-0.0113,0.001,0.0044,1454,64330,2.3187,-0.0053,-0.6607,0,1.9382,0,-0.66,1.06,0.0136,-0.6583
25.349,0,0,0,0,0,0,2.3009,0.0941,-0.7341,-0.0112,0.0012,0.0038,1455,64330,2.261,-0.0045,-0.6606,0,1.9342,0,-0.66,1.06,0.0136,-0.6583
25.369,0,0,0,0,0,0,2.3009,0.0945,-0.734,-0.0112,0.0018,0.0034,1456,64330,2.3176,-0.0054,-0.6607,0,1.9302,0,-0.66,1.0599,0.0136,-0.6583
25.389,0,0,0,0,0,0,2.3007,0.0948,-0.7339,-0.0113,0.003,0.0035,1457,64330,2.2589,-0.0046,-0.6606,0,1.9262,0,-0.66,1.06,0.0137,-0.6583
25.409,0,0,0,0,0,0,2.3006,0.0951,-0.7337,-0.0116,0.0041,0.0039,1458,64330,2.3209,-0.0056,-0.6607,0,1.9222,0,-0.66,1.06,0.0136,-0.6583
25.429,0,0,0,0,0,0,2.3004,0.0954,-0.7338,-0.0117,0.0043,0.0038,1459,64330,2.2605,-0.0048,-0.6606,0,1.9182,0,-0.66,1.0599,0.0136,-0.6584
25.449,0,0,0,0,0,0,2.3003,0.0957,-0.7336,-0.0118,0.0051,0.004,1460,64330,2.3165,-0.0057,-0.6607,0,1.9142,0,-0.66,1.06,0.0136,-0.6583
25.469,0,0,0,0,0,0,2.3,0.096,-0.7335,-0.012,0.0052,0.0037,1461,64330,2.2555,-0.0049,-0.6606,0,1.9102,0,-0.66,1.0599,0.0136,-0.6583
25.489,0,0,0,0,0,0,2.2997,0.0963,-0.7335,-0.0124,0.0053,0.0037,1462,64330,2.3257,-0.006,-0.6607,0,1.9062,0,-0.66,1.06,0.0136,-0.6583
25.509,0,0,0,0,0,0,2.2995,0.0965,-0.7335,-0.0124,0.005,0.0038,1463,64330,2.2621,-0.0051,-0.6606,0,1.9022,0,-0.66,1.06,0.0136,-0.6583
25.529,0,0,0,0,0,0,2.2992,0.0969,-0.7333,-0.0125,0.0049,0.003,1464,64330,2.3107,-0.006,-0.6607,0,1.8982,0,-0.66,1.06,0.0136,-0.6582
25.549,0,0,0,0,0,0,2.2989,0.0971,-0.7334,-0.0127,0.0048,0.0029,1465,64330,2.2482,-0.0051,-0.6606,0,1.8942,0,-0.66,1.06,0.0137,-0.6583
25.569,0,0,0,0,0,0,2.2985,0.0974,-0.7333,-0.0133,0.0044,0.0023,1466,64330,2.3406,-0.0066,-0.6608,0,1.8902,0,-0.66,1.0599,0.0136,-0.6583
25.589,0,0,0,0,0,0,2.2981,0.0974,-0.7333,-0.0135,0.003,0.003,1467,64330,2.2724,-0.0056,-0.6607,0,1.8862,0,-0.66,1.06,0.0135,-0.6583
25.609,0,0,0,0,0,0,2.2977,0.0981,-0.733,-0.0137,0.002,0.0031,1468,64330,2.2894,-0.006,-0.6608,0,1.8822,0,-0.66,1.06,0.0137,-0.6582
25.629,0,0,0,0,0,0,2.2972,0.0981,-0.7331,-0.0141,0.0013,0.0032,1469,64330,2.2647,-0.0057,-0.6607,0,1.8782,0,-0.66,1.06,0.0136,-0.6583
25.649,0,0,0,0,0,0,2.2967,0.0983,-0.733,-0.0143,0.0014,0.0022,1470,64330,2.3019,-0.0063,-0.6608,0,1.8742,0,-0.66,1.06,0.0136,-0.6584
25.669,0,0,0,0,0,0,2.2962,0.0985,-0.7329,-0.0142,0.0006,0.0021,1471,64330,2.2504,-0.0056,-0.6607,0,1.8702,0,-0.66,1.06,0.0136,-0.6583
25.689,0,0,0,0,0,0,2.2957,0.099,-0.7327,-0.0145,-0.0005,0.0024,1472,64330,2.3316,-0.007,-0.6609,0,1.8662,0,-0.66,1.06,0.0136,-0.6583
25.709,0,0,0,0,0,0,2.2952,0.099,-0.7327,-0.0147,-0.0006,0.003,1473,64330,2.2612,-0.006,-0.6607,0,1.8622,0,-0.66,1.0599,0.0136,-0.6583
25.729,0,0,0,0,0,0,2.2946,0.0994,-0.7326,-0.0151,-0.0011,0.0031,1474,64330,2.3064,-0.0068,-0.6609,0,1.8582,0,-0.66,1.06,0.0136,-0.6583
25.749,0,0,0,0,0,0,2.294,0.0995,-0.7324,-0.0148,-0.0017,0.0026,1475,64330,2.2442,-0.0059,-0.6607,0,1.8542,0,-0.66,1.06,0.0136,-0.6583
25.769,0,0,0,0,0,0,2.2934,0.0998,-0.7323,-0.0153,-0.0024,0.0019,1476,64330,2.3453,-0.0076,-0.661,0,1.8502,0,-0.66,1.06,0.0137,-0.6583
25.789,0,0,0,0,0,0,2.2928,0.0998,-0.7323,-0.0154,-0.0032,0.0011,1477,64330,2.2704,-0.0065,-0.6608,0,1.8462,0,-0.66,1.06,0.0135,-0.6584
25.809,0,0,0,0,0,0,2.2922,0.1,-0.732,-0.0157,-0.004,0.0015,1478,64330,2.2867,-0.0068,-0.6609,0,1.8422,0,-0.66,1.0599,0.0135,-0.6583
25.829,0,0,0,0,0,0,2.2916,0.1002,-0.7318,-0.0157,-0.0043,0.0018,1479,64330,2.2621,-0.0065,-0.6608,0,1.8382,0,-0.66,1.06,0.0136,-0.6583
25.849,0,0,0,0,0,0,2.291,0.1005,-0.7317,-0.0162,-0.0041,0.002,1480,64330,2.301,-0.0073,-0.6609,0,1.8342,0,-0.66,1.0599,0.0136,-0.6583
25.869,0,0,0,0,0,0,2.2904,0.1004,-0.7316,-0.0157,-0.0056,0.0019,1481,64330,2.2452,-0.0064,-0.6608,0,1.8302,0,-0.66,1.06,0.0136,-0.6583
25.889,0,0,0,0,0,0,2.29,0.1006,-0.7313,-0.016,-0.0082,0.0016,1482,64330,2.3387,-0.0081,-0.661,0,1.8262,0,-0.66,1.0599,0.0135,-0.6583
25.909,0,0,0,0,0,0,2.2895,0.1007,-0.7312,-0.0162,-0.0098,0.0012,1483,64330,2.1888,-0.0057,-0.6607,0,1.8222,0,-0.66,1.06,0.0137,-0.6583
25.929,0,0,0,0,0,0,2.2889,0.1009,-0.731,-0.0164,-0.0105,0.0006,1484,64330,2.5778,-0.0125,-0.6616,0,1.8182,0,-0.66,1.06,0.0136,-0.6583
25.949,0,0,0,0,0,0,2.2885,0.1007,-0.7309,-0.0168,-0.0106,0.0002,1485,64330,2.4278,-0.0101,-0.6613,0,1.8142,0,-0.66,1.06,0.0136,-0.6583
25.969,0,0,0,0,0,0,2.2879,0.1011,-0.7303,-0.0174,-0.0107,0.0006,1486,64330,2.2778,-0.0076,-0.661,0,1.8102,0,-0.66,1.06,0.0136,-0.6583
25.989,0,0,0,0,0,0,2.2874,0.101,-0.7302,-0.0173,-0.0109,0.0007,1487,64330,2.2694,-0.0076,-0.661,0,1.8062,0,-0.66,1.06,0.0136,-0.6583
26.009,0,0,0,0,0,0,2.2869,0.1011,-0.7298,-0.0178,-0.0106,0.0007,1488,64330,2.2824,-0.0079,-0.661,0,1.8022,0,-0.66,1.06,0.0136,-0.6583
26.029,0,0,0,0,0,0,2.2865,0.1011,-0.7296,-0.0178,-0.0133,0.0012,1489,64330,2.2616,-0.0076,-0.661,0,1.7982,0,-0.66,1.06,0.0136,-0.6583
26.049,0,0,0,0,0,0,2.2864,0.1011,-0.7291,-0.0174,-0.0202,0.0014,1490,64330,2.2959,-0.0083,-0.661,0,1.7942,0,-0.66,1.0599,0.0136,-0.6583
26.069,0,0,0,0,0,0,2.2864,0.101,-0.729,-0.0178,-0.025,0.0008,1491,64330,2.1701,-0.0063,-0.6608,0,1.7902,0,-0.66,1.06,0.0136,-0.6583
26.089,0,0,0,0,0,0,2.286,0.1009,-0.7286,-0.0177,-0.0252,0.0003,1492,64330,2.1801,-0.0065,-0.6608,0,1.7862,0,-0.66,1.0599,0.0136,-0.6583
26.109,0,0,0,0,0,0,2.2857,0.1009,-0.7282,-0.0174,-0.023,0.0014,1493,64330,2.631,-0.0146,-0.6618,0,1.7822,0,-0.66,1.06,0.0136,-0.6583
26.129,0,0,0,0,0,0,2.2856,0.101,-0.7276,-0.0175,-0.02,0.0019,1494,64330,2.4811,-0.012,-0.6615,0,1.7782,0,-0.66,1.0601,0.0136,-0.6583
26.149,0,0,0,0,0,0,2.2854,0.1008,-0.7272,-0.0175,-0.0171,0.0023,1495,64330,2.3311,-0.0095,-0.6612,0,1.7742,0,-0.66,1.0599,0.0136,-0.6583
26.169,0,0,0,0,0,0,2.2852,0.1007,-0.7267,-0.0172,-0.0131,0.002,1496,64330,2.1811,-0.007,-0.6609,0,1.7702,0,-0.66,1.06,0.0135,-0.6584
26.189,0,0,0,0,0,0,2.2849,0.1007,-0.7259,-0.0169,-0.0071,0.0025,1497,64330,2.6216,-0.0151,-0.6619,0,1.7662,0,-0.66,1.06,0.0136,-0.6583
26.209,0,0,0,0,0,0,2.2847,0.1007,-0.7255,-0.0172,-0.005,0.0025,1498,64330,2.4716,-0.0125,-0.6616,0,1.7622,0,-0.66,1.0601,0.0136,-0.6584
26.229,0,0,0,0,0,0,2.2849,0.1004,-0.7252,-0.017,-0.0108,0.002,1499,64330,2.3217,-0.0099,-0.6612,0,1.7582,0,-0.66,1.06,0.0136,-0.6584
26.249,0,0,0,0,0,0,2.2853,0.1002,-0.7249,-0.0174,-0.0176,0.0012,1500,64330,2.1717,-0.0073,-0.6609,0,1.7542,0,-0.66,1.06,0.0136,-0.6584
26.269,0,0,0,0,0,0,2.2856,0.1001,-0.7247,-0.0177,-0.0211,0.0008,1501,64330,2.1817,-0.0074,-0.6609,0,1.7502,0,-0.66,1.0601,0.0136,-0.6584
26.289,0,0,0,0,0,0,2.2858,0.1,-0.7248,-0.0174,-0.0258,0.0001,1502,64330,2.6142,-0.0157,-0.6619,0,1.7462,0,-0.66,1.06,0.0136,-0.6584
26.309,0,0,0,0,0,0,2.2863,0.0998,-0.7248,-0.0172,-0.0327,-0.0002,1503,64330,2.4642,-0.013,-0.6616,0,1.7422,0,-0.66,1.06,0.0135,-0.6585
26.329,0,0,0,0,0,0,2.2868,0.0996,-0.7248,-0.0175,-0.0361,0.0004,1504,64330,2.3143,-0.0103,-0.6613,0,1.7382,0,-0.66,1.06,0.0136,-0.6584
26.349,0,0,0,0,0,0,2.2869,0.0995,-0.7245,-0.017,-0.0314,0.0008,1505,64330,2.1643,-0.0076,-0.6609,0,1.7342,0,-0.66,1.0601,0.0137,-0.6583
26.369,0,0,0,0,0,0,2.2869,0.0993,-0.7246,-0.0167,-0.0224,0.0009,1506,64330,2.1743,-0.0078,-0.661,0,1.7302,0,-0.66,1.06,0.0136,-0.6584
26.389,0,0,0,0,0,0,2.2871,0.0991,-0.7245,-0.0176,-0.0161,0.0009,1507,64330,2.6668,-0.0174,-0.6622,0,1.7262,0,-0.66,1.06,0.0136,-0.6583
