time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad)
26.1500, 0.1793, -0.3844, -0.0108, 0.0641, 0.0305, 6.1593, 48310, -0.0146, -0.0362, -0.0849, 3.0545, -0.0041, -0.1269
26.1700, 0.1930, -0.3706, -0.0121, 0.0567, 0.0344, 6.1593, 48330, -0.0140, -0.0360, -0.0852, 3.0551, 0.0042, -0.1309
26.1900, 0.1930, -0.3706, -0.0121, 0.0567, 0.0344, 6.1593, 48330, -0.0134, -0.0360, -0.0852, 3.0557, 0.0141, -0.1351
26.2100, 0.1916, -0.4381, 0.0032, 0.0480, 0.0382, 6.1593, 48350, -0.0126, -0.0355, -0.0853, 3.0567, 0.0243, -0.1384
26.2300, 0.2137, -0.5752, 0.0167, 0.0283, 0.0464, 6.1600, 48390, -0.0117, -0.0354, -0.0853, 3.0587, 0.0358, -0.1422
26.2500, 0.2158, -0.5327, 0.0465, 0.0176, 0.0506, 6.1605, 48410, -0.0109, -0.0352, -0.0854, 3.0603, 0.0451, -0.1477
26.2700, 0.2158, -0.5327, 0.0465, 0.0176, 0.0506, 6.1605, 48410, -0.0103, -0.0350, -0.0854, 3.0626, 0.0549, -0.1497
26.2900, 0.2220, -0.5104, 0.0632, 0.0077, 0.0552, 6.1612, 48430, -0.0097, -0.0348, -0.0854, 3.0640, 0.0629, -0.1525
26.3100, 0.0978, -0.3693, 0.0833, -0.0105, 0.0621, 6.1633, 48470, -0.0093, -0.0348, -0.0854, 3.0661, 0.0686, -0.1539
26.3300, 0.0812, -0.2685, 0.0753, -0.0169, 0.0641, 6.1645, 48490, -0.0089, -0.0348, -0.0856, 3.0675, 0.0719, -0.1555
26.3500, 0.0812, -0.2685, 0.0753, -0.0169, 0.0641, 6.1645, 48490, -0.0090, -0.0348, -0.0855, 3.0684, 0.0710, -0.1551
26.3700, 0.0521, -0.1169, 0.0486, -0.0211, 0.0654, 6.1656, 48510, -0.0090, -0.0348, -0.0858, 3.0696, 0.0684, -0.1528
26.3900, -0.1309, 0.1855, 0.0624, -0.0201, 0.0641, 6.1680, 48550, -0.0090, -0.0348, -0.0860, 3.0714, 0.0628, -0.1485
26.4100, -0.2416, 0.3172, 0.1156, -0.0154, 0.0607, 6.1703, 48570, -0.0086, -0.0349, -0.0865, 3.0741, 0.0542, -0.1430
26.4300, -0.2416, 0.3172, 0.1156, -0.0154, 0.0607, 6.1703, 48570, -0.0080, -0.0350, -0.0868, 3.0773, 0.0420, -0.1348
26.4500, -0.3650, 0.4575, 0.1648, -0.0077, 0.0546, 6.1736, 48590, -0.0076, -0.0351, -0.0874, 3.0815, 0.0307, -0.1252
26.4700, -0.4808, 0.6905, 0.2723, 0.0154, 0.0372, 6.1837, 48630, -0.0066, -0.0350, -0.0878, 3.0868, 0.0161, -0.1172
26.4900, -0.4505, 0.7862, 0.3344, 0.0300, 0.0281, 6.1905, 48650, -0.0056, -0.0346, -0.0881, 3.0926, -0.0006, -0.1097
26.5100, -0.4505, 0.7862, 0.3344, 0.0300, 0.0281, 6.1905, 48650, -0.0047, -0.0341, -0.0883, 3.0985, -0.0176, -0.1041
26.5300, -0.3911, 0.8472, 0.3569, 0.0459, 0.0202, 6.1977, 48670, -0.0040, -0.0333, -0.0881, 3.1053, -0.0334, -0.1000
26.5500, -0.2774, 0.8714, 0.3631, 0.0796, 0.0084, 6.2132, 48710, -0.0033, -0.0325, -0.0875, 3.1118, -0.0489, -0.0946
26.5700, -0.2760, 0.8074, 0.3400, 0.0958, 0.0035, 6.2205, 48730, -0.0027, -0.0316, -0.0868, 3.1180, -0.0636, -0.0907
26.5900, -0.2760, 0.8074, 0.3400, 0.0958, 0.0035, 6.2205, 48730, -0.0022, -0.0308, -0.0857, 3.1243, -0.0752, -0.0867
26.6100, -0.2642, 0.6918, 0.3443, 0.1098, -0.0005, 6.2275, 48750, -0.0018, -0.0301, -0.0842, 3.1298, -0.0850, -0.0810
26.6300, -0.4647, 0.4217, 0.2838, 0.1328, -0.0120, 6.2408, 48790, -0.0018, -0.0305, -0.0844, 3.1363, -0.0842, -0.0709
26.6500, -0.6384, -0.0462, 0.2400, 0.1356, -0.0206, 6.2464, 48810, -0.0014, -0.0309, -0.0838, -3.1391, -0.0817, -0.0592
26.6700, -0.6384, -0.0462, 0.2400, 0.1356, -0.0206, 6.2464, 48810, -0.0010, -0.0318, -0.0829, -3.1345, -0.0768, -0.0513
26.6900, -0.5483, -0.2443, 0.1820, 0.1323, -0.0307, 6.2518, 48830, -0.0017, -0.0323, -0.0830, -3.1291, -0.0734, -0.0437
26.7100, -0.3110, -0.2352, 0.1575, 0.1243, -0.0482, 6.2603, 48870, -0.0030, -0.0331, -0.0830, -3.1248, -0.0721, -0.0379
26.7300, -0.2158, -0.0806, 0.1580, 0.1223, -0.0532, 6.2640, 48890, -0.0044, -0.0338, -0.0826, -3.1220, -0.0713, -0.0373
26.7500, -0.2158, -0.0806, 0.1580, 0.1223, -0.0532, 6.2640, 48890, -0.0061, -0.0346, -0.0828, -3.1206, -0.0709, -0.0393
26.7700, -0.0484, -0.0575, 0.1167, 0.1210, -0.0552, 6.2670, 48910, -0.0078, -0.0354, -0.0831, -3.1192, -0.0698, -0.0433
26.7900, 0.2226, -0.0836, 0.0758, 0.1185, -0.0510, 6.2713, 48950, -0.0097, -0.0361, -0.0837, -3.1186, -0.0679, -0.0474
26.8100, 0.3354, -0.0828, 0.0239, 0.1171, -0.0457, 6.2727, 48970, -0.0113, -0.0367, -0.0842, -3.1192, -0.0657, -0.0554
26.8300, 0.3354, -0.0828, 0.0239, 0.1171, -0.0457, 6.2727, 48970, -0.0131, -0.0373, -0.0843, -3.1207, -0.0643, -0.0640
26.8500, 0.3999, -0.0599, -0.0118, 0.1150, -0.0389, 6.2732, 48990, -0.0147, -0.0375, -0.0846, -3.1229, -0.0626, -0.0752
26.8700, 0.5795, -0.0702, -0.0693, 0.1119, -0.0195, 6.2731, 49030, -0.0164, -0.0377, -0.0845, -3.1256, -0.0613, -0.0851
26.8900, 0.5674, -0.0653, -0.1261, 0.1108, -0.0093, 6.2720, 49050, -0.0175, -0.0376, -0.0846, -3.1295, -0.0592, -0.0958
26.9100, 0.5674, -0.0653, -0.1261, 0.1108, -0.0093, 6.2720, 49050, -0.0181, -0.0373, -0.0848, -3.1332, -0.0551, -0.1021
26.9300, 0.4585, -0.1344, -0.1519, 0.1084, 0.0012, 6.2699, 49070, -0.0183, -0.0370, -0.0849, -3.1375, -0.0478, -0.1042
26.9500, 0.0892, -0.3626, -0.2747, 0.0991, 0.0119, 6.2624, 49110, -0.0181, -0.0368, -0.0845, 3.1413, -0.0397, -0.1037
26.9700, -0.0274, -0.4053, -0.2623, 0.0920, 0.0122, 6.2575, 49130, -0.0179, -0.0369, -0.0844, 3.1375, -0.0328, -0.1019
26.9900, -0.0274, -0.4053, -0.2623, 0.0920, 0.0122, 6.2575, 49130, -0.0174, -0.0375, -0.0840, 3.1332, -0.0266, -0.0982
27.0100, -0.0750, -0.3922, -0.2610, 0.0845, 0.0110, 6.2528, 49150, -0.0172, -0.0380, -0.0838, 3.1298, -0.0198, -0.0933
27.0300, -0.2930, -0.3620, -0.2424, 0.0712, 0.0035, 6.2441, 49190, -0.0166, -0.0386, -0.0832, 3.1258, -0.0129, -0.0874
27.0500, -0.3180, -0.4257, -0.2365, 0.0634, -0.0024, 6.2401, 49210, -0.0160, -0.0392, -0.0828, 3.1235, -0.0035, -0.0809
27.0700, -0.3180, -0.4257, -0.2365, 0.0634, -0.0024, 6.2401, 49210, -0.0156, -0.0397, -0.0824, 3.1204, 0.0062, -0.0749
27.0900, -0.3276, -0.4620, -0.2182, 0.0548, -0.0089, 6.2362, 49230, -0.0151, -0.0402, -0.0821, 3.1172, 0.0159, -0.0683
27.1100, -0.2414, -0.5408, -0.2443, 0.0349, -0.0199, 6.2291, 49270, -0.0144, -0.0406, -0.0815, 3.1126, 0.0268, -0.0655
27.1300, -0.2414, -0.5408, -0.2443, 0.0349, -0.0199, 6.2291, 49270, -0.0141, -0.0411, -0.0813, 3.1080, 0.0386, -0.0626
27.1500, -0.2051, -0.5822, -0.2868, 0.0234, -0.0241, 6.2247, 49290, -0.0138, -0.0412, -0.0812, 3.1029, 0.0477, -0.0617
27.1700, -0.1145, -0.5857, -0.3193, 0.0112, -0.0271, 6.2197, 49310, -0.0137, -0.0406, -0.0814, 3.0982, 0.0520, -0.0639
27.1900, 0.1707, -0.2199, -0.2621, -0.0051, -0.0264, 6.2095, 49350, -0.0137, -0.0403, -0.0815, 3.0940, 0.0537, -0.0710
27.2100, 0.2527, -0.0349, -0.1930, -0.0079, -0.0218, 6.2053, 49370, -0.0138, -0.0401, -0.0817, 3.0916, 0.0534, -0.0765
27.2300, 0.2527, -0.0349, -0.1930, -0.0079, -0.0218, 6.2053, 49370, -0.0139, -0.0400, -0.0818, 3.0909, 0.0523, -0.0781
27.2500, 0.2129, 0.0266, -0.1089, -0.0086, -0.0173, 6.2029, 49390, -0.0138, -0.0400, -0.0816, 3.0907, 0.0508, -0.0754
27.2700, -0.1059, 0.0516, 0.0116, -0.0079, -0.0155, 6.2022, 49430, -0.0139, -0.0403, -0.0815, 3.0915, 0.0515, -0.0734
27.2900, -0.0790, 0.0019, 0.0357, -0.0082, -0.0175, 6.2029, 49450, -0.0138, -0.0403, -0.0815, 3.0921, 0.0506, -0.0732
27.3100, -0.0790, 0.0019, 0.0357, -0.0082, -0.0175, 6.2029, 49450, -0.0138, -0.0402, -0.0815, 3.0927, 0.0505, -0.0738
27.3300, -0.0097, 0.0013, 0.0325, -0.0084, -0.0178, 6.2038, 49470, -0.0138, -0.0402, -0.0815, 3.0923, 0.0509, -0.0742
27.3500, -0.0097, 0.0013, 0.0325, -0.0084, -0.0178, 6.2038, 49470, -0.0137, -0.0402, -0.0815, 3.0923, 0.0503, -0.0732
27.3700, -0.0400, 0.0056, -0.0261, -0.0091, -0.0171, 6.2048, 49530, -0.0139, -0.0403, -0.0815, 3.0919, 0.0510, -0.0738
27.3900, -0.0400, 0.0056, -0.0261, -0.0091, -0.0171, 6.2048, 49530, -0.0139, -0.0402, -0.0816, 3.0920, 0.0505, -0.0739
27.4100, 0.0051, -0.0054, 0.0156, -0.0094, -0.0168, 6.2050, 49550, -0.0140, -0.0402, -0.0817, 3.0927, 0.0505, -0.0734
27.4300, -0.0237, -0.0081, 0.0051, -0.0099, -0.0164, 6.2057, 49590, -0.0140, -0.0403, -0.0817, 3.0924, 0.0510, -0.0738
27.4500, -0.0134, -0.0062, -0.0062, -0.0103, -0.0161, 6.2060, 49610, -0.0139, -0.0402, -0.0817, 3.0923, 0.0504, -0.0736
27.4700, -0.0134, -0.0062, -0.0062, -0.0103, -0.0161, 6.2060, 49610, -0.0139, -0.0402, -0.0817, 3.0929, 0.0509, -0.0734
27.4900, 0.0097, 0.0024, -0.0132, -0.0106, -0.0157, 6.2064, 49630, -0.0140, -0.0402, -0.0817, 3.0927, 0.0508, -0.0734
27.5100, -0.0239, -0.0019, -0.0156, -0.0108, -0.0155, 6.2067, 49650, -0.0140, -0.0402, -0.0818, 3.0928, 0.0510, -0.0734
27.5300, -0.0239, -0.0019, -0.0156, -0.0108, -0.0155, 6.2067, 49650, -0.0140, -0.0401, -0.0817, 3.0927, 0.0507, -0.0735
27.5500, -0.0239, -0.0019, -0.0156, -0.0108, -0.0155, 6.2067, 49650, -0.0139, -0.0401, -0.0818, 3.0929, 0.0508, -0.0727
27.5700, 0.0027, 0.0065, 0.0011, -0.0119, -0.0147, 6.2078, 49710, -0.0140, -0.0402, -0.0818, 3.0928, 0.0510, -0.0734
27.5900, 0.0121, 0.0075, 0.0102, -0.0124, -0.0141, 6.2083, 49750, -0.0140, -0.0401, -0.0818, 3.0930, 0.0506, -0.0728
27.6100, 0.0048, -0.0008, -0.0110, -0.0126, -0.0138, 6.2087, 49770, -0.0140, -0.0402, -0.0817, 3.0929, 0.0509, -0.0731
27.6300, 0.0048, -0.0008, -0.0110, -0.0126, -0.0138, 6.2087, 49770, -0.0139, -0.0401, -0.0817, 3.0927, 0.0508, -0.0729
27.6500, -0.0140, 0.0043, -0.0027, -0.0127, -0.0136, 6.2090, 49790, -0.0139, -0.0403, -0.0817, 3.0927, 0.0509, -0.0737
27.6700, -0.0046, -0.0016, -0.0032, -0.0133, -0.0133, 6.2095, 49830, -0.0139, -0.0402, -0.0818, 3.0929, 0.0504, -0.0729
27.6900, -0.0089, -0.0156, 0.0056, -0.0136, -0.0129, 6.2099, 49850, -0.0140, -0.0401, -0.0817, 3.0927, 0.0507, -0.0727
27.7100, -0.0089, -0.0156, 0.0056, -0.0136, -0.0129, 6.2099, 49850, -0.0140, -0.0403, -0.0818, 3.0928, 0.0509, -0.0733
27.7300, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0402, -0.0817, 3.0927, 0.0506, -0.0733
27.7500, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0402, -0.0818, 3.0929, 0.0511, -0.0731
27.7700, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0401, -0.0817, 3.0927, 0.0506, -0.0732
27.7900, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0141, -0.0402, -0.0818, 3.0929, 0.0512, -0.0731
27.8100, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0403, -0.0818, 3.0927, 0.0505, -0.0734
27.8300, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0402, -0.0817, 3.0926, 0.0507, -0.0730
27.8500, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0403, -0.0819, 3.0930, 0.0511, -0.0729
27.8700, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0404, -0.0818, 3.0927, 0.0506, -0.0736
27.8900, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0404, -0.0819, 3.0931, 0.0511, -0.0736
27.9100, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0404, -0.0819, 3.0927, 0.0506, -0.0738
27.9300, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0403, -0.0819, 3.0929, 0.0507, -0.0737
27.9500, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0404, -0.0819, 3.0929, 0.0511, -0.0740
27.9700, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0404, -0.0819, 3.0927, 0.0507, -0.0739
27.9900, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0403, -0.0819, 3.0929, 0.0512, -0.0737
28.0100, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0139, -0.0404, -0.0819, 3.0929, 0.0506, -0.0742
28.0300, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0404, -0.0819, 3.0927, 0.0511, -0.0741
28.0500, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0402, -0.0819, 3.0928, 0.0508, -0.0735
28.0700, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0404, -0.0819, 3.0925, 0.0507, -0.0741
28.0900, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0405, -0.0819, 3.0929, 0.0511, -0.0739
28.1100, -0.0159, -0.0089, -0.0032, -0.0138, -0.0127, 6.2102, 49870, -0.0140, -0.0402, -0.0819, 3.0927, 0.0508, -0.0736
28.1300, -0.0083, -0.0022, -0.0108, -0.0190, -0.0080, 6.2170, 50290, -0.0140, -0.0402, -0.0818, 3.0926, 0.0510, -0.0732
28.1500, -0.0056, -0.0110, -0.0153, -0.0194, -0.0079, 6.2174, 50310, -0.0139, -0.0403, -0.0818, 3.0925, 0.0509, -0.0729
28.1700, 0.0000, -0.0065, -0.0142, -0.0195, -0.0077, 6.2177, 50330, -0.0140, -0.0403, -0.0818, 3.0932, 0.0511, -0.0717
28.1900, 0.0000, -0.0065, -0.0142, -0.0195, -0.0077, 6.2177, 50330, -0.0140, -0.0403, -0.0820, 3.0932, 0.0508, -0.0721
28.2100, -0.0137, 0.0132, 0.0016, -0.0201, -0.0072, 6.2183, 50370, -0.0139, -0.0402, -0.0817, 3.0929, 0.0506, -0.0728
28.2300, -0.0051, 0.0043, -0.0019, -0.0202, -0.0070, 6.2186, 50390, -0.0140, -0.0404, -0.0819, 3.0933, 0.0512, -0.0722
28.2500, -0.0013, 0.0081, -0.0102, -0.0204, -0.0068, 6.2190, 50410, -0.0140, -0.0403, -0.0819, 3.0934, 0.0505, -0.0724
28.2700, -0.0013, 0.0081, -0.0102, -0.0204, -0.0068, 6.2190, 50410, -0.0141, -0.0402, -0.0819, 3.0931, 0.0509, -0.0724
28.2900, 0.0022, 0.0070, -0.0038, -0.0208, -0.0065, 6.2197, 50450, -0.0140, -0.0403, -0.0819, 3.0932, 0.0505, -0.0728
28.3100, 0.0030, -0.0081, -0.0325, -0.0209, -0.0063, 6.2200, 50470, -0.0140, -0.0403, -0.0819, 3.0932, 0.0511, -0.0726
28.3300, 0.0016, -0.0081, 0.0019, -0.0213, -0.0059, 6.2204, 50490, -0.0140, -0.0403, -0.0819, 3.0931, 0.0508, -0.0726
28.3500, 0.0016, -0.0081, 0.0019, -0.0213, -0.0059, 6.2204, 50490, -0.0141, -0.0402, -0.0818, 3.0931, 0.0505, -0.0723
28.3700, -0.0110, -0.0070, 0.0003, -0.0216, -0.0056, 6.2211, 50530, -0.0140, -0.0403, -0.0818, 3.0929, 0.0510, -0.0730
28.3900, -0.0151, -0.0067, 0.0008, -0.0218, -0.0054, 6.2214, 50550, -0.0139, -0.0402, -0.0818, 3.0929, 0.0503, -0.0731
28.4100, -0.0161, -0.0089, -0.0005, -0.0218, -0.0052, 6.2216, 50570, -0.0139, -0.0402, -0.0818, 3.0931, 0.0503, -0.0726
28.4300, -0.0161, -0.0089, -0.0005, -0.0218, -0.0052, 6.2216, 50570, -0.0140, -0.0402, -0.0819, 3.0930, 0.0506, -0.0726
28.4500, -0.0105, -0.0108, -0.0132, -0.0218, -0.0049, 6.2223, 50610, -0.0139, -0.0403, -0.0817, 3.0927, 0.0504, -0.0732
28.4700, -0.0121, 0.0043, -0.0172, -0.0220, -0.0047, 6.2226, 50630, -0.0140, -0.0402, -0.0818, 3.0927, 0.0511, -0.0733
28.4900, 0.0059, 0.0024, -0.0089, -0.0222, -0.0045, 6.2230, 50650, -0.0139, -0.0402, -0.0817, 3.0926, 0.0505, -0.0731
28.5100, 0.0059, 0.0024, -0.0089, -0.0222, -0.0045, 6.2230, 50650, -0.0140, -0.0402, -0.0818, 3.0930, 0.0510, -0.0726
28.5300, -0.0134, 0.0008, -0.0121, -0.0225, -0.0042, 6.2237, 50690, -0.0140, -0.0402, -0.0819, 3.0929, 0.0511, -0.0726
28.5500, -0.0134, 0.0126, 0.0110, -0.0227, -0.0042, 6.2240, 50710, -0.0139, -0.0402, -0.0818, 3.0927, 0.0506, -0.0730
28.5700, -0.0030, -0.0019, -0.0048, -0.0230, -0.0040, 6.2244, 50730, -0.0139, -0.0402, -0.0816, 3.0925, 0.0511, -0.0729
28.5900, -0.0030, -0.0019, -0.0048, -0.0230, -0.0040, 6.2244, 50730, -0.0139, -0.0403, -0.0817, 3.0928, 0.0503, -0.0733
28.6100, -0.0048, -0.0116, -0.0054, -0.0234, -0.0035, 6.2249, 50770, -0.0140, -0.0402, -0.0818, 3.0927, 0.0512, -0.0733
28.6300, 0.0008, 0.0086, -0.0089, -0.0236, -0.0033, 6.2252, 50790, -0.0140, -0.0401, -0.0817, 3.0927, 0.0507, -0.0728
28.6500, -0.0083, -0.0075, -0.0323, -0.0237, -0.0031, 6.2254, 50810, -0.0139, -0.0402, -0.0818, 3.0931, 0.0505, -0.0730
28.6700, -0.0083, -0.0075, -0.0323, -0.0237, -0.0031, 6.2254, 50810, -0.0139, -0.0403, -0.0818, 3.0931, 0.0508, -0.0730
28.6900, -0.0075, 0.0000, -0.0075, -0.0232, -0.0028, 6.2261, 50850, -0.0139, -0.0403, -0.0818, 3.0931, 0.0506, -0.0732
28.7100, 0.0008, 0.0011, 0.0116, -0.0230, -0.0026, 6.2265, 50870, -0.0138, -0.0403, -0.0819, 3.0932, 0.0507, -0.0732
28.7300, 0.0086, -0.0151, -0.0027, -0.0229, -0.0023, 6.2268, 50890, -0.0139, -0.0403, -0.0817, 3.0930, 0.0508, -0.0733
28.7500, 0.0086, -0.0151, -0.0027, -0.0229, -0.0023, 6.2268, 50890, -0.0138, -0.0404, -0.0818, 3.0930, 0.0510, -0.0736
28.7700, 0.0097, -0.0008, 0.0083, -0.0225, -0.0019, 6.2275, 50930, -0.0139, -0.0403, -0.0818, 3.0930, 0.0507, -0.0730
28.7900, -0.0185, 0.0027, -0.0065, -0.0223, -0.0017, 6.2277, 50950, -0.0139, -0.0402, -0.0818, 3.0928, 0.0507, -0.0733
28.8100, -0.0099, -0.0040, -0.0137, -0.0222, -0.0016, 6.2280, 50970, -0.0139, -0.0402, -0.0819, 3.0931, 0.0507, -0.0732
28.8300, -0.0099, -0.0040, -0.0137, -0.0222, -0.0016, 6.2280, 50970, -0.0139, -0.0402, -0.0818, 3.0931, 0.0508, -0.0730
28.8500, -0.0226, -0.0003, -0.0089, -0.0216, -0.0014, 6.2287, 51010, -0.0140, -0.0403, -0.0818, 3.0930, 0.0511, -0.0733
28.8700, 0.0040, -0.0073, 0.0051, -0.0215, -0.0012, 6.2291, 51030, -0.0139, -0.0402, -0.0817, 3.0929, 0.0508, -0.0732
28.8900, -0.0073, -0.0062, -0.0067, -0.0215, -0.0012, 6.2294, 51050, -0.0140, -0.0402, -0.0818, 3.0931, 0.0512, -0.0732
28.9100, -0.0073, -0.0062, -0.0067, -0.0215, -0.0012, 6.2294, 51050, -0.0140, -0.0402, -0.0817, 3.0928, 0.0512, -0.0731
28.9300, -0.0099, -0.0110, -0.0003, -0.0209, -0.0010, 6.2301, 51090, -0.0139, -0.0403, -0.0818, 3.0931, 0.0509, -0.0729
28.9500, -0.0048, 0.0040, -0.0048, -0.0211, -0.0010, 6.2305, 51110, -0.0139, -0.0403, -0.0817, 3.0928, 0.0512, -0.0732
28.9700, -0.0027, -0.0142, -0.0040, -0.0213, -0.0009, 6.2307, 51130, -0.0139, -0.0403, -0.0817, 3.0929, 0.0508, -0.0733
28.9900, -0.0027, -0.0142, -0.0040, -0.0213, -0.0009, 6.2307, 51130, -0.0139, -0.0404, -0.0818, 3.0930, 0.0513, -0.0734
29.0100, -0.0228, -0.0067, -0.0094, -0.0213, -0.0003, 6.2313, 51170, -0.0138, -0.0403, -0.0818, 3.0930, 0.0506, -0.0735
29.0300, 0.0022, -0.0175, 0.0022, -0.0215, -0.0002, 6.2317, 51190, -0.0139, -0.0404, -0.0817, 3.0930, 0.0510, -0.0737
29.0500, -0.0196, 0.0153, -0.0094, -0.0213, -0.0002, 6.2320, 51210, -0.0139, -0.0404, -0.0818, 3.0931, 0.0509, -0.0736
31.8100, -0.0196, 0.0153, -0.0094, -0.0213, -0.0002, 6.2320, 51210, -0.0140, -0.0402, -0.0817, 3.0928, 0.0512, -0.0729
